,Date,Open,High,Low,Close,Adj.Close,Volume
368,06/19/2006,2.065357,2.077857,2.035714,2.042857,1.738713,704575200
369,06/20/2006,2.0575,2.083929,2.046071,2.0525,1.74692,672974400
370,06/21/2006,2.062143,2.096786,2.046429,2.066429,1.758776,863296000
371,06/22/2006,2.078571,2.133929,2.073929,2.127857,1.811058,965633200
372,06/23/2006,2.132857,2.148929,2.0975,2.101071,1.78826,660203600
373,06/26/2006,2.113214,2.114286,2.084643,2.106786,1.793124,466536000
374,06/27/2006,2.110357,2.115,2.05,2.051071,1.745704,550611600
375,06/28/2006,2.046071,2.046429,1.978929,2.000714,1.702845,850704400
376,06/29/2006,2.027143,2.110357,2.013929,2.106071,1.792516,873398400
377,06/30/2006,2.056786,2.0625,2.017857,2.045357,1.740841,739695600
378,07/03/2006,2.054286,2.077857,2.047857,2.069643,1.761512,194770800
379,07/05/2006,2.041071,2.057143,2.02,2.035714,1.732633,518240800
380,07/06/2006,2.038929,2.05,1.986071,1.991786,1.695246,633208800
381,07/07/2006,1.981429,2.019643,1.9525,1.978571,1.683998,799360800
382,07/10/2006,1.989286,2.0175,1.946429,1.964286,1.67184,529345600
383,07/11/2006,1.968214,1.999643,1.9475,1.9875,1.691598,825022800
384,07/12/2006,1.970357,1.972857,1.89,1.891429,1.60983,927329200
385,07/13/2006,1.858214,1.932857,1.836071,1.866071,1.588248,1249906000
386,07/14/2006,1.875,1.888929,1.791429,1.809643,1.540221,993036800
387,07/17/2006,1.8475,1.896786,1.844643,1.870357,1.591895,1024542400
388,07/18/2006,1.898571,1.923214,1.851786,1.889286,1.608006,1000448400
389,07/19/2006,1.891429,1.967143,1.87,1.932143,1.644482,1390743200
390,07/20/2006,2.177143,2.199643,2.132857,2.160714,1.839023,1972146400
391,07/21/2006,2.136429,2.183929,2.13,2.168571,1.845711,891892400
392,07/24/2006,2.187857,2.217857,2.158214,2.193571,1.866989,722856400
393,07/25/2006,2.206429,2.2175,2.170714,2.211786,1.882491,589069600
394,07/26/2006,2.214286,2.308571,2.202857,2.281071,1.941461,898427600
395,07/27/2006,2.303571,2.322143,2.245,2.264286,1.927175,735044800
396,07/28/2006,2.283571,2.345714,2.267857,2.3425,1.993744,691507600
397,07/31/2006,2.386786,2.451071,2.367143,2.427143,2.065787,892841600
398,08/01/2006,2.400714,2.426071,2.355,2.399286,2.042076,711765600
399,08/02/2006,2.416071,2.452857,2.411071,2.434286,2.071866,550768400
400,08/03/2006,2.425357,2.5,2.421786,2.485357,2.115333,841044400
401,08/04/2006,2.394643,2.450357,2.32,2.439286,2.076121,1852866400
402,08/07/2006,2.418571,2.485714,2.368214,2.400357,2.042988,1245512800
403,08/08/2006,2.396071,2.396786,2.303929,2.313571,1.969123,997864000
404,08/09/2006,2.336786,2.342857,2.264286,2.271071,1.93295,955838800
405,08/10/2006,2.258929,2.314643,2.239286,2.288214,1.947541,697760000
406,08/11/2006,2.258214,2.290357,2.235,2.273214,1.934774,777529200
407,08/14/2006,2.2875,2.329286,2.271429,2.283571,1.943589,717620400
408,08/15/2006,2.333571,2.375,2.314286,2.373214,2.019887,861352800
409,08/16/2006,2.396429,2.431071,2.368929,2.427857,2.066394,781284000
410,08/17/2006,2.428571,2.452143,2.399286,2.413929,2.05454,581148400
411,08/18/2006,2.418214,2.442857,2.402143,2.425357,2.064266,536354000
412,08/21/2006,2.403571,2.403929,2.3625,2.377143,2.023231,526226400
413,08/22/2006,2.381429,2.44,2.375,2.415,2.055451,576968000
414,08/23/2006,2.428571,2.451786,2.390714,2.403929,2.046028,536258800
415,08/24/2006,2.424643,2.435357,2.366786,2.421786,2.061227,655191600
416,08/25/2006,2.405,2.466071,2.403929,2.455357,2.089799,543958800
417,08/28/2006,2.446429,2.450357,2.381429,2.392143,2.035997,738161200
418,08/29/2006,2.3925,2.402143,2.325714,2.374286,2.020797,947332400
419,08/30/2006,2.405,2.422143,2.381429,2.391429,2.035389,680142400
420,08/31/2006,2.402857,2.439286,2.380714,2.423214,2.062442,574697200
421,09/01/2006,2.445714,2.451786,2.422143,2.442143,2.078552,408494800
422,09/05/2006,2.463214,2.553571,2.448214,2.552857,2.172784,1012457600
423,09/06/2006,2.538571,2.560357,2.489286,2.501071,2.128707,974103200
424,09/07/2006,2.521429,2.624286,2.508929,2.6,2.212908,1267957600
425,09/08/2006,2.620357,2.6275,2.568214,2.59,2.204397,895921600
426,09/11/2006,2.586786,2.633214,2.550714,2.589286,2.203788,949124400
427,09/12/2006,2.600357,2.623214,2.551786,2.593929,2.20774,1684687200
428,09/13/2006,2.601786,2.654286,2.582143,2.65,2.255463,1146138000
429,09/14/2006,2.632857,2.666786,2.623571,2.648929,2.254552,801729600
430,09/15/2006,2.664286,2.677857,2.6175,2.646429,2.252425,981853600
431,09/18/2006,2.635714,2.673571,2.617857,2.638929,2.246041,705278000
432,09/19/2006,2.646429,2.655714,2.6,2.634643,2.242393,710049200
433,09/20/2006,2.656429,2.702857,2.650714,2.687857,2.287684,822791200
434,09/21/2006,2.6875,2.716429,2.643571,2.666071,2.269142,794124800
435,09/22/2006,2.653571,2.655,2.592143,2.607143,2.218987,665112000
436,09/25/2006,2.636071,2.709286,2.632857,2.705357,2.302579,858992400
437,09/26/2006,2.720714,2.777857,2.717857,2.771786,2.359118,1102948000
438,09/27/2006,2.756071,2.766786,2.707857,2.728929,2.322642,810373200
439,09/28/2006,2.750714,2.767143,2.7125,2.750357,2.340879,723609600
440,09/29/2006,2.753929,2.768571,2.738571,2.749286,2.339968,405812400
441,10/02/2006,2.682143,2.709643,2.653571,2.673571,2.275525,712639200
442,10/03/2006,2.658929,2.676786,2.613929,2.645714,2.251816,790708800
443,10/04/2006,2.646429,2.695,2.612857,2.692143,2.291332,829082800
444,10/05/2006,2.661786,2.72,2.6475,2.6725,2.274613,683883200
445,10/06/2006,2.657857,2.68,2.636071,2.650714,2.256072,466958800
446,10/09/2006,2.635714,2.681429,2.626071,2.665357,2.268534,438222400
447,10/10/2006,2.662143,2.663571,2.61,2.636071,2.243608,531588400
448,10/11/2006,2.622143,2.642143,2.592857,2.615357,2.225978,571855200
449,10/12/2006,2.628929,2.6925,2.628571,2.687857,2.287684,592855200
450,10/13/2006,2.701071,2.745714,2.669286,2.679286,2.280389,684196800
451,10/16/2006,2.685357,2.71,2.671071,2.692857,2.29194,508692800
452,10/17/2006,2.68,2.688214,2.644286,2.653214,2.258199,480925200
453,10/18/2006,2.669643,2.691786,2.639643,2.661786,2.265494,1133907600
454,10/19/2006,2.830714,2.855357,2.791429,2.821071,2.401066,1512977200
455,10/20/2006,2.820357,2.856786,2.809643,2.855357,2.430247,639413600
456,10/23/2006,2.856786,2.925,2.848214,2.909286,2.476146,832507200
457,10/24/2006,2.900357,2.917143,2.864286,2.894643,2.463684,463212400
458,10/25/2006,2.905357,2.928571,2.893214,2.917143,2.482834,485214800
459,10/26/2006,2.925,2.95,2.8975,2.935357,2.498337,432756800
460,10/27/2006,2.919643,2.944643,2.8575,2.871786,2.44423,594966400
461,10/30/2006,2.856786,2.889286,2.839286,2.872143,2.444533,499917600
462,10/31/2006,2.908929,2.917143,2.865357,2.895714,2.464595,501474400
463,11/01/2006,2.896429,2.906429,2.798571,2.827143,2.406234,611192400
464,11/02/2006,2.818571,2.832857,2.803571,2.820714,2.400761,465483200
465,11/03/2006,2.834286,2.840357,2.778214,2.796071,2.379787,431888800
466,11/06/2006,2.819643,2.859286,2.801071,2.846786,2.422952,434576800
467,11/07/2006,2.873214,2.892857,2.861786,2.875357,2.447269,525932400
468,11/08/2006,2.857857,2.953214,2.853214,2.944643,2.506241,690916800
469,11/09/2006,2.960714,3.024643,2.932857,2.976429,2.533293,923053600
470,11/10/2006,2.983929,2.985714,2.946429,2.968571,2.526606,373864400
471,11/13/2006,2.972143,3.016071,2.951429,3.0125,2.563994,450674000
472,11/14/2006,3.028571,3.035714,2.996429,3.035714,2.583752,588954800
473,11/15/2006,3.0375,3.067857,3,3.001786,2.554876,655323200
474,11/16/2006,3.031071,3.082143,3.022143,3.0575,2.602295,693940800
475,11/17/2006,3.040714,3.069286,3.035714,3.066071,2.609589,466424000
476,11/20/2006,3.05,3.107143,3.042857,3.088214,2.628436,570794000
477,11/21/2006,3.122143,3.164286,3.111071,3.164286,2.693182,622666800
478,11/22/2006,3.178214,3.241071,3.1375,3.225357,2.745161,671941200
479,11/24/2006,3.1975,3.324286,3.196429,3.2725,2.785285,518677600
480,11/27/2006,3.303929,3.327143,3.196429,3.197857,2.721755,1074836000
481,11/28/2006,3.227143,3.284643,3.211071,3.278929,2.790756,1036173600
482,11/29/2006,3.321429,3.326786,3.223214,3.278571,2.790452,1157083200
483,11/30/2006,3.293214,3.31,3.252143,3.273571,2.786196,870486400
484,12/01/2006,3.278571,3.2975,3.217857,3.261429,2.775862,795079600
485,12/04/2006,3.281429,3.2875,3.232143,3.254286,2.769783,709536800
486,12/05/2006,3.273214,3.2975,3.245357,3.259643,2.774343,662838400
487,12/06/2006,3.237143,3.263929,3.2025,3.208214,2.73057,638184400
488,12/07/2006,3.215357,3.232143,3.103571,3.108571,2.645761,1004827600
489,12/08/2006,3.115357,3.1925,3.107143,3.152143,2.682847,784277200
490,12/11/2006,3.175,3.189286,3.144643,3.169643,2.697742,499780400
491,12/12/2006,3.164643,3.172857,3.054643,3.076429,2.618405,1026620000
492,12/13/2006,3.141071,3.181071,3.1125,3.180357,2.70686,857052000
493,12/14/2006,3.180357,3.214286,3.152143,3.1625,2.691663,832330800
494,12/15/2006,3.179286,3.186429,3.118929,3.132857,2.666432,739939200
495,12/18/2006,3.129643,3.142857,3.021071,3.0525,2.598039,721576800
496,12/19/2006,3.026071,3.095714,2.986429,3.0825,2.623572,911405600
497,12/20/2006,3.088214,3.095357,3.026429,3.027143,2.576457,567691600
498,12/21/2006,3.025,3.052857,2.935714,2.960714,2.519917,903599200
499,12/22/2006,2.980714,3.001429,2.914286,2.935714,2.49864,613303600
500,12/26/2006,2.933929,2.948929,2.888929,2.911071,2.477667,490688800
501,12/27/2006,2.791071,2.928571,2.741786,2.911429,2.477971,1935754800
502,12/28/2006,2.865,2.901786,2.844643,2.888214,2.458213,1119876800
503,12/29/2006,2.998214,3.05,2.977143,3.03,2.578888,1076429200
504,01/03/2007,3.081786,3.092143,2.925,2.992857,2.547276,1238319600
505,01/04/2007,3.001786,3.069643,2.993571,3.059286,2.603814,847260400
506,01/05/2007,3.063214,3.078571,3.014286,3.0375,2.585273,834741600
507,01/08/2007,3.07,3.090357,3.045714,3.0525,2.598039,797106800
508,01/09/2007,3.0875,3.320714,3.041071,3.306071,2.813858,3349298400
509,01/10/2007,3.383929,3.492857,3.3375,3.464286,2.948518,2952880000
510,01/11/2007,3.426429,3.456429,3.396429,3.421429,2.912041,1440252800
511,01/12/2007,3.378214,3.395,3.329643,3.379286,2.876172,1312690400
512,01/16/2007,3.417143,3.473214,3.408929,3.467857,2.951557,1244076400
513,01/17/2007,3.484286,3.485714,3.386429,3.391071,2.886203,1646260000
514,01/18/2007,3.289286,3.289643,3.180357,3.181071,2.707469,2364605600
515,01/19/2007,3.165357,3.201786,3.147143,3.160714,2.690141,1364473600
516,01/22/2007,3.183571,3.184286,3.058929,3.099643,2.638163,1454026000
517,01/23/2007,3.061786,3.125357,3.053929,3.060714,2.60503,1207424400
518,01/24/2007,3.095714,3.1125,3.074286,3.096429,2.635427,927813600
519,01/25/2007,3.111071,3.160714,3.0725,3.080357,2.621747,905973600
520,01/26/2007,3.111071,3.120357,3.035357,3.049286,2.595303,986874000
521,01/29/2007,3.082143,3.094643,3.054643,3.069286,2.612326,901664400
522,01/30/2007,3.086786,3.088929,3.044643,3.055357,2.60047,577970400
523,01/31/2007,3.030714,3.071429,3.0125,3.061786,2.605942,856069200
524,02/01/2007,3.079643,3.081071,3.026429,3.026429,2.575849,664342000
525,02/02/2007,3.004286,3.044643,2.989286,3.026786,2.576154,621530000
526,02/05/2007,3.010714,3.043929,2.997857,2.997857,2.551531,578852400
527,02/06/2007,3.016071,3.016786,2.959286,3.005357,2.557915,864393600
528,02/07/2007,3.017143,3.085,2.983929,3.076786,2.618709,1066825200
529,02/08/2007,3.051071,3.089643,3.050357,3.077857,2.619621,679030800
530,02/09/2007,3.067143,3.078571,2.971786,2.973929,2.531165,860540800
531,02/12/2007,3.015357,3.042143,2.986786,3.031429,2.580106,724071600
532,02/13/2007,3.041429,3.046071,3.010714,3.025,2.574633,580986000
533,02/14/2007,3.0225,3.058571,3.020357,3.046429,2.592872,507981600
534,02/15/2007,3.051429,3.057857,3.027857,3.043214,2.590135,363661200
535,02/16/2007,3.044643,3.050357,3.023571,3.029643,2.578585,399868000
536,02/20/2007,3.023214,3.077143,3.005714,3.067857,2.611109,617702400
537,02/21/2007,3.070714,3.196071,3.07,3.185714,2.711419,1155313600
538,02/22/2007,3.242857,3.243214,3.161786,3.196786,2.720843,838224800
539,02/23/2007,3.184286,3.226429,3.173214,3.181071,2.707469,517893600
540,02/26/2007,3.208571,3.214286,3.128929,3.161071,2.690446,615848800
541,02/27/2007,3.082143,3.11,2.978929,2.9975,2.551227,1145813200
542,02/28/2007,2.964286,3.057143,2.964286,3.021786,2.571898,919475200
543,03/01/2007,3.001071,3.153929,2.991071,3.109286,2.64637,1415528800
544,03/02/2007,3.098929,3.126429,3.043214,3.050357,2.596214,860000400
545,03/05/2007,3.0675,3.166071,3.062857,3.082857,2.623876,838899600
546,03/06/2007,3.135714,3.153929,3.121429,3.149643,2.680718,723186800
547,03/07/2007,3.144643,3.1775,3.123214,3.132857,2.666432,626284400
548,03/08/2007,3.163929,3.168571,3.123571,3.142857,2.674942,511011200
549,03/09/2007,3.171429,3.173214,3.121429,3.141786,2.674032,451836000
550,03/12/2007,3.145357,3.213929,3.1425,3.209643,2.731786,729408400
551,03/13/2007,3.193214,3.235714,3.157143,3.157143,2.687103,867890800
552,03/14/2007,3.164286,3.214286,3.14,3.214286,2.735737,796586000
553,03/15/2007,3.212857,3.227143,3.189643,3.198929,2.722667,559498800
554,03/16/2007,3.197857,3.213929,3.19,3.199643,2.723274,571704000
555,03/19/2007,3.222857,3.269643,3.199643,3.254643,2.770086,712961200
556,03/20/2007,3.2625,3.28,3.252143,3.267143,2.780726,488916400
557,03/21/2007,3.285357,3.357143,3.273214,3.3525,2.853374,686896000
558,03/22/2007,3.3475,3.37,3.321429,3.355714,2.856109,561492400
559,03/23/2007,3.333929,3.359643,3.332143,3.34,2.842735,450884000
560,03/26/2007,3.356786,3.425,3.332143,3.423214,2.91356,864987200
561,03/27/2007,3.418214,3.458214,3.392857,3.409286,2.901706,932052800
562,03/28/2007,3.388571,3.407143,3.326786,3.33,2.834224,942337200
563,03/29/2007,3.363929,3.363929,3.293929,3.348214,2.849726,725723600
564,03/30/2007,3.367143,3.381429,3.3125,3.318214,2.824193,600558000
565,04/02/2007,3.362143,3.366071,3.322143,3.344643,2.846687,501992400
566,04/03/2007,3.362143,3.401071,3.348571,3.375,2.872524,583934400
567,04/04/2007,3.390714,3.397857,3.361786,3.366786,2.865534,476784000
568,04/05/2007,3.361429,3.381429,3.34,3.381429,2.877996,355516000
569,04/09/2007,3.400357,3.403571,3.322857,3.344643,2.846687,413341600
570,04/10/2007,3.345357,3.366429,3.336071,3.366071,2.864925,352466800
571,04/11/2007,3.353571,3.355357,3.2975,3.306786,2.814466,549018400
572,04/12/2007,3.287143,3.296786,3.24,3.2925,2.802307,656675600
573,04/13/2007,3.246429,3.264286,3.216429,3.222857,2.743033,719941600
574,04/16/2007,3.234643,3.267857,3.223214,3.265357,2.779206,609033600
575,04/17/2007,3.285714,3.296429,3.203571,3.226786,2.746377,751920400
576,04/18/2007,3.22,3.244643,3.2,3.228571,2.747896,464044000
577,04/19/2007,3.221071,3.258929,3.208214,3.223929,2.743945,425913600
578,04/20/2007,3.246071,3.256429,3.233929,3.248929,2.765223,522779600
579,04/23/2007,3.271071,3.35,3.265,3.339643,2.842431,780290000
580,04/24/2007,3.355714,3.4425,3.260714,3.33,2.834224,1055252800
581,04/25/2007,3.365357,3.407143,3.35,3.405357,2.898362,1187144000
582,04/26/2007,3.627857,3.660714,3.510714,3.53,3.004448,1737778000
583,04/27/2007,3.506429,3.569643,3.488929,3.568571,3.037276,699403600
584,04/30/2007,3.574643,3.607143,3.559643,3.564286,3.03363,616509600
585,05/01/2007,3.556786,3.583929,3.519643,3.5525,3.023598,532523600
586,05/02/2007,3.558929,3.590714,3.5525,3.585357,3.051563,505145200
587,05/03/2007,3.5975,3.623214,3.571786,3.585714,3.051867,576077600
588,05/04/2007,3.6,3.628571,3.589286,3.600357,3.06433,381987200
589,05/07/2007,3.61,3.726786,3.6075,3.711429,3.158866,861557200
590,05/08/2007,3.695357,3.755357,3.693571,3.752143,3.193518,783997200
591,05/09/2007,3.746786,3.82,3.746071,3.817143,3.248841,717757600
592,05/10/2007,3.808214,3.887143,3.782857,3.833571,3.262822,1197257600
593,05/11/2007,3.847857,3.8975,3.813571,3.883571,3.305379,653696400
594,05/14/2007,3.915,3.928571,3.866071,3.905714,3.324225,651946400
595,05/15/2007,3.913214,3.935714,3.802857,3.84,3.268294,954514400
596,05/16/2007,3.876071,3.886786,3.693571,3.833571,3.262822,1126767600
597,05/17/2007,3.826786,3.923929,3.826786,3.908571,3.326657,735291200
598,05/18/2007,3.936786,3.951429,3.920357,3.929286,3.344288,621345200
599,05/21/2007,3.939643,4.016071,3.930357,3.999286,3.403865,639892400
600,05/22/2007,4.0175,4.0625,4.000357,4.055,3.451285,572409600
601,05/23/2007,4.072143,4.107143,4.021071,4.031786,3.431527,911374800
602,05/24/2007,4.028929,4.087857,3.941786,3.953214,3.364653,887362000
603,05/25/2007,4,4.063571,3.982143,4.057857,3.453716,632959600
604,05/29/2007,4.0875,4.102143,4.024643,4.083929,3.475907,645694000
605,05/30/2007,4.082143,4.245714,4.054643,4.241786,3.610262,1478444800
606,05/31/2007,4.288214,4.363214,4.269286,4.328214,3.683823,1297066400
607,06/01/2007,4.325,4.328214,4.224643,4.228571,3.599013,885262000
608,06/04/2007,4.236786,4.3475,4.210714,4.333214,3.68808,886673200
609,06/05/2007,4.336071,4.381786,4.303571,4.381071,3.72881,920785600
610,06/06/2007,4.367857,4.430357,4.355357,4.415714,3.758294,1112241200
611,06/07/2007,4.463929,4.5575,4.399643,4.431071,3.771365,1915079600
612,06/08/2007,4.493571,4.493929,4.3675,4.446071,3.784133,1241682400
613,06/11/2007,4.5,4.505357,4.269286,4.2925,3.653425,1874258400
614,06/12/2007,4.2625,4.346786,4.225357,4.299286,3.659202,1426566400
615,06/13/2007,4.326786,4.328214,4.121429,4.196429,3.571658,1721353200
616,06/14/2007,4.185714,4.266071,4.157857,4.241071,3.609654,973266000
617,06/15/2007,4.307857,4.309643,4.280714,4.303571,3.662849,811218800
618,06/18/2007,4.402857,4.470714,4.376429,4.4675,3.802371,910604800
619,06/19/2007,4.453214,4.464643,4.389643,4.416429,3.758904,943026000
620,06/20/2007,4.423929,4.452143,4.339286,4.341071,3.694764,897512000
621,06/21/2007,4.346429,4.438929,4.311429,4.425,3.766198,867045200
622,06/22/2007,4.423214,4.444643,4.370714,4.392857,3.738842,631876000
623,06/25/2007,4.435357,4.4675,4.323571,4.369286,3.71878,965403600
624,06/26/2007,4.427857,4.428571,4.24,4.273214,3.63701,1345005200
625,06/27/2007,4.3075,4.358571,4.259286,4.353214,3.705099,974696800
626,06/28/2007,4.37,4.374643,4.285714,4.305714,3.664672,838143600
627,06/29/2007,4.356071,4.428571,4.324643,4.358571,3.70966,1137841600
628,07/02/2007,4.323214,4.360357,4.260714,4.330714,3.68595,994862400
629,07/03/2007,4.357143,4.55,4.339286,4.541786,3.865597,1162481600
630,07/05/2007,4.6,4.748929,4.596071,4.741071,4.035214,1453051600
631,07/06/2007,4.754643,4.762143,4.657143,4.725,4.021536,874694800
632,07/09/2007,4.727857,4.746429,4.613571,4.654643,3.961652,995820000
633,07/10/2007,4.602857,4.803571,4.600357,4.726786,4.023055,1255007600
634,07/11/2007,4.716786,4.775,4.689643,4.728214,4.02427,821772000
635,07/12/2007,4.780357,4.794286,4.728214,4.788214,4.075338,704608800
636,07/13/2007,4.8225,4.923214,4.804286,4.918929,4.186592,907606000
637,07/16/2007,4.9425,4.999286,4.910714,4.932143,4.197839,936112800
638,07/17/2007,4.939286,4.985714,4.910714,4.961071,4.222457,709959600
639,07/18/2007,4.935357,4.944286,4.858571,4.932857,4.198445,756856800
640,07/19/2007,5.010714,5.028929,4.9875,5,4.255591,732891600
641,07/20/2007,5.058929,5.149286,5,5.133929,4.369579,1167773600
642,07/23/2007,5.118214,5.186429,5.033214,5.132143,4.368061,1036490000
643,07/24/2007,4.96,5.035714,4.791071,4.8175,4.100264,1795292800
644,07/25/2007,4.905357,4.941429,4.821429,4.902143,4.172304,1496182800
645,07/26/2007,5.211071,5.303571,4.891429,5.214286,4.437975,2186629200
646,07/27/2007,5.221071,5.318571,5.135,5.1375,4.372621,1161098400
647,07/30/2007,5.154643,5.194643,4.984643,5.051071,4.29906,1106988400
648,07/31/2007,5.106071,5.124286,4.697143,4.705714,4.00512,1762392800
649,08/01/2007,4.772857,4.835,4.563214,4.821429,4.103605,1750156800
650,08/02/2007,4.880357,4.891429,4.791071,4.874643,4.148897,852644800
