,Date,VolatilityIndex,AppleVolatilityIndex,AmazonVolatilityIndex,GoogleVolatilityIndex,SP500Stock,Inflation,DollarIndex,Apple-Close,Apple-Adjusted-Close,Apple-Volume,Amazon-Close,Amazon-Adjusted-Close,Amazon-Volume,Google-Close,Google-Adjusted-Close,Goolge-Volume
172,12/12/2013,15.54,27.23,29.21,19.81,1775.50,2.14,93.4292,20.019285,17.621935,262290000,19.0625,19.0625,42474000,26.649113,26.649113,64099363
173,12/13/2013,15.76,27.89,29.61,20.46,1775.32,2.16,93.3568,19.801071,17.42985,332822000,19.212,19.212,60500000,26.420719,26.420719,86820208
174,12/16/2013,16.03,27.22,30.25,20.85,1786.54,2.18,93.2175,19.910713,17.526369,282592800,19.4485,19.4485,45034000,26.724331,26.724331,64320188
175,12/17/2013,16.21,27.78,31.52,20.96,1781.00,2.18,93.302,19.821072,17.447456,229902400,19.3825,19.3825,46878000,26.646622,26.646622,61658247
176,12/18/2013,13.80,28.80,31.21,20.96,1810.65,2.17,93.4207,19.670357,17.314783,565863200,19.798,19.798,69782000,27.017483,27.017483,88743390
177,12/19/2013,14.15,29.32,31.64,20.37,1809.60,2.15,93.7368,19.445,17.116417,320308800,19.759501,19.759501,48544000,27.054094,27.054094,66877738
178,12/20/2013,13.79,28.87,31.51,20.06,1818.32,2.16,93.7211,19.607857,17.259775,436413600,20.110001,20.110001,100678000,27.41275,27.41275,130953011
179,12/23/2013,13.04,27.87,32.17,20.40,1827.99,2.18,93.572,20.360357,17.922163,501306400,20.146,20.146,53190000,27.773397,27.773397,69122119
180,12/24/2013,12.48,27.82,32.52,19.92,1833.32,2.19,93.6734,20.27393,17.846081,167554800,19.959999,19.959999,27608000,27.692204,27.692204,29478078
181,12/26/2013,12.33,28.04,33.35,20.30,1842.02,2.20,93.766,20.139286,17.72756,204008000,20.2195,20.2195,37370000,27.832178,27.832178,53712576
182,12/27/2013,12.46,28.52,34.02,20.13,1841.40,2.22,93.7018,20.003214,17.607788,225884400,19.903999,19.903999,39738000,27.855591,27.855591,63023345
183,12/30/2013,13.56,29.69,35.01,20.62,1841.07,2.23,93.4866,19.804285,17.432682,253629600,19.668501,19.668501,49742000,27.632925,27.632925,49629328
184,12/31/2013,13.72,28.65,34.87,21.34,1848.36,2.24,93.5576,20.036428,17.637018,223084400,19.939501,19.939501,39930000,27.913124,27.913124,54519590
185,01/02/2014,14.23,30.35,35.38,22.11,1831.98,2.26,93.8192,19.754642,17.388979,234684800,19.8985,19.8985,42756000,27.724083,27.724083,73129082
186,01/03/2014,13.76,32.28,35.58,22.44,1831.37,2.26,93.853,19.320715,17.007017,392467600,19.822001,19.822001,44204000,27.521841,27.521841,66917888
187,01/06/2014,13.55,31.49,35.95,23.47,1826.77,2.26,93.9109,19.426071,17.099752,412610800,19.681499,19.681499,63412000,27.828691,27.828691,71037271
188,01/07/2014,12.92,30.87,34.29,24.04,1837.88,2.26,94.0398,19.287144,16.977465,317209200,19.901501,19.901501,38320000,28.365179,28.365179,102486711
189,01/08/2014,12.87,30.38,34.86,23.95,1837.49,2.29,94.2181,19.409286,17.084978,258529600,20.096001,20.096001,46330000,28.42421,28.42421,90036218
190,01/09/2014,12.89,30.60,35.29,24.37,1838.13,2.31,94.3299,19.161428,16.866802,279148800,20.050501,20.050501,42060000,28.150484,28.150484,83692529
191,01/10/2014,12.14,30.46,34.56,24.29,1842.37,2.29,94.0045,19.033571,16.754259,304976000,19.882999,19.882999,53590000,28.148991,28.148991,86061375
192,01/13/2014,13.28,32.60,38.71,27.15,1819.20,2.27,93.899,19.133215,16.841972,378492800,19.549,19.549,56898000,27.969664,27.969664,97118665
193,01/14/2014,12.28,30.80,37.55,27.32,1838.88,2.26,94.0303,19.513929,17.17709,332561600,19.877001,19.877001,46802000,28.627695,28.627695,99676216
194,01/15/2014,12.28,31.03,36.45,26.99,1848.38,2.28,94.341,19.905714,17.521961,391638800,19.793501,19.793501,53566000,28.608269,28.608269,78300393
195,01/16/2014,12.53,31.68,38.65,27.74,1845.89,2.25,94.5507,19.794643,17.424194,229278000,19.790001,19.790001,52024000,28.79756,28.79756,67608467
196,01/17/2014,12.44,34.17,37.46,28.57,1838.70,2.26,94.5846,19.309643,16.997272,426739600,19.980499,19.980499,90102000,28.655842,28.655842,108457005
197,01/21/2014,12.87,32.17,37.62,28.80,1843.80,2.26,94.679,19.609644,17.261345,328526800,20.352501,20.352501,62442000,28.983862,28.983862,79492846
198,01/22/2014,12.84,31.75,36.30,28.79,1844.86,2.25,94.8479,19.696787,17.338057,379985200,20.226999,20.226999,41210000,29.016739,29.016739,63091600
199,01/23/2014,13.77,31.61,36.92,29.29,1828.46,2.13,94.8415,19.863571,17.484865,403239200,19.9935,19.9935,60508000,28.894197,28.894197,78256228
200,01/24/2014,18.14,33.66,38.91,32.99,1790.29,2.14,94.8555,19.502501,17.167034,429354800,19.379999,19.379999,89168000,27.990833,27.990833,156283602
201,01/27/2014,17.42,32.19,40.20,35.80,1781.56,2.14,94.9059,19.660713,17.306301,554878800,19.313999,19.313999,78736000,27.427942,27.427942,174796734
202,01/28/2014,15.80,25.23,39.82,34.08,1792.50,2.15,94.88,18.089287,15.923059,1065523200,19.7215,19.7215,57890000,27.970409,27.970409,88739375
203,01/29/2014,17.35,24.39,42.63,35.14,1774.20,2.14,94.8621,17.883928,15.742289,502810000,19.209999,19.209999,67646000,27.569662,27.569662,95552818
204,01/30/2014,17.29,25.18,47.00,34.26,1794.19,2.15,95.1294,17.849285,15.711792,678501600,20.150499,20.150499,209478000,28.278753,28.278753,204419353
205,01/31/2014,18.41,23.91,32.17,21.38,1782.59,2.14,95.1774,17.878571,15.737575,464797200,17.9345,17.9345,323096000,29.414,29.414,223486554
206,02/03/2014,21.44,25.76,35.88,26.62,1741.89,2.14,95.2469,17.911785,15.766814,401464000,17.307501,17.307501,205616000,28.229937,28.229937,183449044
207,02/04/2014,19.11,23.76,32.27,25.00,1755.20,2.13,95.0438,18.17107,15.995046,376681200,17.397499,17.397499,96258000,28.347746,28.347746,112897588
208,02/05/2014,19.95,23.47,33.52,25.64,1751.64,2.14,95.0285,18.306786,16.114508,328344800,17.3225,17.3225,88708000,28.473274,28.473274,96139007
209,02/06/2014,17.23,22.55,31.61,23.82,1773.43,2.16,94.7177,18.303928,16.208441,257765200,17.7295,17.7295,66714000,28.890711,28.890711,78155853
210,02/07/2014,15.29,22.63,30.32,21.50,1797.02,2.18,94.7457,18.559999,16.435192,370280400,18.054001,18.054001,86610000,29.326078,29.326078,105843245
211,02/10/2014,15.26,22.27,29.61,21.96,1799.84,2.19,94.7189,18.8925,16.729624,345559200,18.043501,18.043501,68994000,29.213751,29.213751,78099643
212,02/11/2014,14.51,22.31,29.56,21.40,1819.75,2.19,94.6377,19.14143,16.950052,282256800,18.0895,18.0895,64442000,29.643389,29.643389,82339476
213,02/12/2014,14.30,22.42,32.02,21.13,1819.26,2.21,94.6209,19.139999,16.94879,308100800,17.4625,17.4625,131754000,29.556465,29.556465,69238554
214,02/13/2014,14.14,21.64,29.18,20.43,1829.83,2.17,.,19.44393,17.217926,307398000,17.860001,17.860001,83500000,29.885483,29.885483,73731331
215,02/14/2014,13.57,21.45,28.41,20.01,1838.63,2.16,94.2711,19.428213,17.20401,272924400,17.8675,17.8675,70404000,29.95771,29.95771,87795852
216,02/18/2014,13.87,21.37,28.17,19.99,1840.76,2.14,94.1934,19.499643,17.267265,260251600,17.682501,17.682501,99960000,30.158957,30.158957,84672187
217,02/19/2014,15.50,22.02,29.48,20.13,1828.75,2.13,94.38,19.191786,16.99465,313768000,17.368999,17.368999,83362000,29.946255,29.946255,84459392
218,02/20/2014,14.79,21.58,28.47,20.11,1839.78,2.13,94.6571,18.969643,16.797932,305858000,17.49,17.49,69856000,29.990339,29.990339,68287001
219,02/21/2014,14.68,22.28,27.49,19.73,1836.25,2.12,.,18.758928,16.611345,278784800,17.337999,17.337999,84200000,29.982368,29.982368,74771214
220,02/24/2014,14.23,21.31,25.97,20.54,1847.61,2.16,94.4042,18.84107,16.684086,288909600,17.589001,17.589001,72894000,30.199554,30.199554,67223027
221,02/25/2014,13.67,21.39,27.74,20.69,1845.12,2.15,94.4735,18.645,16.510456,231952000,17.916,17.916,74728000,30.386105,30.386105,57763704
222,02/26/2014,14.35,22.34,28.02,21.19,1845.16,2.16,94.7754,18.476786,16.361507,276217200,17.99,17.99,72442000,30.390341,30.390341,79585191
223,02/27/2014,14.04,21.51,27.71,21.70,1854.29,2.16,94.6722,18.845358,16.687881,301882000,18.0065,18.0065,62098000,30.366428,30.366428,50588912
224,02/28/2014,14.00,21.08,27.93,20.84,1859.45,2.17,94.3879,18.794287,16.642653,371968800,18.105,18.105,77640000,30.277761,30.277761,92890878
225,03/03/2014,16.00,21.78,29.28,22.92,1845.73,2.16,.,18.848572,16.690733,238781200,17.989,17.989,55966000,29.954971,29.954971,84507572
226,03/04/2014,14.10,20.13,26.87,21.79,1873.91,2.18,94.6568,18.972857,16.800783,259140000,18.195,18.195,54088000,30.259331,30.259331,58928052
227,03/05/2014,13.89,19.94,26.83,21.79,1873.81,2.18,94.4679,19.012857,16.836201,200062800,18.6185,18.6185,76966000,30.342768,30.342768,49597208
228,03/06/2014,14.21,20.01,26.67,21.99,1877.03,2.21,93.9858,18.955357,16.78529,185488800,18.608,18.608,58532000,30.376392,30.376392,50914126
229,03/07/2014,14.11,19.29,25.82,21.97,1878.04,2.23,94.2532,18.944286,16.775486,220729600,18.603001,18.603001,45596000,30.256342,30.256342,60831159
230,03/10/2014,14.20,19.09,26.23,23.05,1877.17,2.22,94.3731,18.96143,16.790663,178584000,18.526501,18.526501,42116000,30.176142,30.176142,48766105
231,03/11/2014,14.80,19.62,26.35,23.68,1867.63,2.20,94.387,19.14607,16.954166,279224400,18.441,18.441,44922000,29.887724,29.887724,68776830
232,03/12/2014,14.47,19.67,26.14,23.78,1868.20,2.19,94.462,19.164642,16.970615,199326400,18.532,18.532,44332000,30.069792,30.069792,78866507
233,03/13/2014,16.22,20.66,28.02,25.80,1846.34,2.17,94.1872,18.951786,16.782125,257742800,18.5755,18.5755,136580000,29.615494,29.615494,94175675
234,03/14/2014,17.82,21.27,27.52,26.94,1841.13,2.17,94.243,18.73893,16.593641,237199200,18.687,18.687,88044000,29.210512,29.210512,92099924
235,03/17/2014,15.64,19.65,24.93,26.14,1858.83,2.18,.,18.812143,16.658472,199544800,18.752001,18.752001,46060000,29.69121,29.69121,86808163
236,03/18/2014,14.52,18.61,25.02,25.84,1872.25,2.18,94.2631,18.978571,16.805841,209647200,18.938499,18.938499,49670000,30.168421,30.168421,72872123
237,03/19/2014,15.12,19.14,26.29,26.04,1860.77,2.16,94.3752,18.973572,16.801416,224756000,18.661501,18.661501,52934000,29.869293,29.869293,64757822
238,03/20/2014,14.52,19.63,27.10,25.59,1872.01,2.13,94.9986,18.882143,16.720453,208398400,18.4485,18.4485,51170000,29.817238,29.817238,67640587
239,03/21/2014,15.00,20.30,28.69,26.42,1866.52,2.14,94.8547,19.031071,16.852335,374046400,18.031,18.031,108282000,29.465555,29.465555,128821050
240,03/24/2014,15.09,20.82,31.87,29.83,1857.44,2.15,94.759,19.256786,17.052204,355700800,17.592501,17.592501,97470000,28.840151,28.840151,121939352
241,03/25/2014,14.02,20.21,31.80,30.75,1865.62,2.14,94.6379,19.463928,17.235636,282293200,17.7355,17.7355,88914000,28.859825,28.859825,96769361
242,03/26/2014,14.93,20.72,33.60,31.64,1852.56,2.14,94.5281,19.277857,17.070869,299768000,17.1705,17.1705,82414000,28.193575,28.193575,103586819
243,03/27/2014,14.62,21.52,36.82,32.29,1849.04,2.13,94.3315,19.195,16.997494,222031600,16.9235,16.9235,115328000,27.846546,27.846546,262719
244,03/28/2014,14.41,22.99,35.73,30.92,1857.62,2.13,94.3683,19.173571,16.978521,200564000,16.914499,16.914499,79736000,27.922838,27.922838,824257
245,03/31/2014,13.88,23.36,37.02,32.67,1872.34,2.13,94.2432,19.169287,16.974724,168669200,16.818501,16.818501,85950000,27.772251,27.772251,216593
246,04/01/2014,13.10,22.44,37.60,31.94,1885.52,2.14,94.1244,19.344643,17.130005,200760000,17.1495,17.1495,72002000,28.280355,28.280355,158434
247,04/02/2014,13.09,22.46,37.70,31.45,1890.90,2.14,94.3103,19.376785,17.15847,180420800,17.098,17.098,89510000,28.272379,28.272379,2942055
248,04/03/2014,13.37,22.96,39.81,28.92,1888.77,2.14,94.512,19.2425,17.039557,162344000,16.681,16.681,127986000,28.409002,28.409002,101983228
249,04/04/2014,13.96,24.82,42.33,35.64,1865.09,2.13,94.2191,18.99357,16.819132,275251200,16.15,16.15,250692000,27.082645,27.082645,127386783
250,04/07/2014,15.57,27.07,45.30,36.19,1845.04,2.12,94.0881,18.695356,16.555056,289850400,15.888,15.888,141548000,26.833828,26.833828,88033033
251,04/08/2014,14.89,26.68,43.06,34.68,1851.96,2.11,93.6579,18.694286,16.554108,243888400,16.3535,16.3535,131552000,27.669035,27.669035,63024560
252,04/09/2014,13.82,25.79,43.47,35.00,1872.18,2.14,93.6716,18.940001,16.771685,206169600,16.5905,16.5905,101132000,28.12977,28.12977,66616395
253,04/10/2014,15.89,26.59,49.09,38.23,1833.08,2.14,93.5123,18.695715,16.555372,239652000,15.8555,15.8555,122534000,26.973444,26.973444,80737057
254,04/11/2014,17.03,28.13,49.24,39.41,1815.69,2.13,93.6395,18.557501,16.432985,271717600,15.5865,15.5865,145750000,26.457361,26.457361,78496923
255,04/14/2014,16.11,27.80,49.40,37.12,1830.61,2.13,93.8046,18.63143,16.498449,205674000,15.7955,15.7955,85870000,26.553099,26.553099,51501009
256,04/15/2014,15.61,27.26,48.52,35.47,1842.98,2.14,93.9486,18.498571,16.380795,266490000,15.804,15.804,107972000,26.748562,26.748562,77101101
257,04/16/2014,14.18,26.24,46.47,35.25,1862.31,2.17,93.9461,18.536072,16.414003,214765600,16.184,16.184,85698000,27.750811,27.750811,97865955
258,04/17/2014,13.36,24.86,43.39,23.59,1864.85,2.21,93.8936,18.747856,16.601542,284334400,16.245501,16.245501,85984000,26.731607,26.731607,136190888
259,04/21/2014,13.25,24.79,42.97,24.62,1871.89,2.20,94.0337,18.970358,16.798567,182548800,16.543501,16.543501,59988000,26.358631,26.358631,51334553
260,04/22/2014,13.19,24.17,43.64,23.11,1879.55,2.21,94.0802,18.989286,16.815331,202563200,16.466,16.466,74232000,26.667286,26.667286,47307527
261,04/23/2014,13.27,25.89,43.24,23.18,1875.39,2.21,94.149,18.741072,16.595535,394940000,16.229,16.229,72092000,26.274862,26.274862,41046384
262,04/24/2014,13.32,20.00,41.45,23.49,1878.61,2.21,94.1294,20.2775,17.956068,759911600,16.8575,16.8575,185874000,26.186106,26.186106,37663121
263,04/25/2014,14.06,20.22,34.17,24.25,1863.40,2.20,94.1623,20.42643,18.087952,390275200,15.1915,15.1915,323604000,25.738335,25.738335,42007014
264,04/28/2014,13.97,22.97,37.00,24.87,1869.43,2.18,94.1374,21.217501,18.788458,669485600,14.829,14.829,289596000,25.786703,25.786703,66710653
265,04/29/2014,13.71,21.65,34.75,22.82,1878.33,2.18,94.0295,21.154642,18.732786,337377600,15.019,15.019,130186000,26.312757,26.312757,53981801
266,04/30/2014,13.41,21.45,32.62,22.36,1883.95,2.18,93.8896,21.074642,18.661955,456640800,15.2065,15.2065,81772000,26.2609,26.2609,35023895
267,05/01/2014,13.25,20.86,31.40,21.65,1883.68,2.20,93.8707,21.124287,18.70591,244048000,15.3945,15.3945,86572000,26.494759,26.494759,38110345
268,05/02/2014,12.91,20.48,30.41,20.89,1881.14,2.19,93.8182,21.16357,18.740704,191514400,15.4005,15.4005,79902000,26.324226,26.324226,33770463
269,05/05/2014,13.29,21.76,30.01,20.87,1884.66,2.18,93.7334,21.462856,19.005722,287067200,15.5025,15.5025,50398000,26.318243,26.318243,20482080
270,05/06/2014,13.80,20.85,31.78,21.33,1867.72,2.16,93.4324,21.22893,18.798576,374564400,14.869,14.869,93646000,25.686478,25.686478,33780490
271,05/07/2014,13.40,20.84,33.34,22.27,1878.21,2.20,93.4337,21.154642,18.732786,282864400,14.6355,14.6355,140304000,25.428186,25.428186,64486563
272,05/08/2014,13.43,19.49,33.93,21.70,1875.63,2.19,93.3686,20.999643,18.699402,230297200,14.416,14.416,76964000,25.480045,25.480045,40426688
273,05/09/2014,12.92,19.52,32.07,20.69,1878.48,2.18,93.6614,20.912144,18.621485,291597600,14.612,14.612,81260000,25.865486,25.865486,48789585
274,05/12/2014,12.23,19.27,29.72,15.75,1896.65,2.18,93.6537,21.172501,18.853327,213208800,15.143,15.143,74592000,26.423454,26.423454,38250730
275,05/13/2014,12.13,17.96,28.63,15.30,1897.45,2.16,93.6755,21.205713,18.8829,159737200,15.232,15.232,70198000,26.58152,26.58152,33068541
276,05/14/2014,12.17,18.84,29.27,17.10,1888.53,2.17,93.5968,21.209642,18.8864,166404000,14.881,14.881,66466000,26.260403,26.260403,23835261
277,05/15/2014,13.17,18.83,29.55,17.74,1870.85,2.19,93.7065,21.029285,18.7258,230846000,14.7595,14.7595,85902000,25.927814,25.927814,34087331
278,05/16/2014,12.44,19.63,28.87,17.77,1877.86,2.18,93.6073,21.339643,19.002165,276256400,14.885,14.885,72736000,25.960226,25.960226,29705333
279,05/19/2014,12.42,20.18,28.82,18.29,1885.08,2.17,93.502,21.592501,19.227316,317755200,14.838,14.838,45684000,26.3706,26.3706,25555972
280,05/20/2014,12.96,20.08,28.34,18.66,1872.83,2.17,93.6699,21.596786,19.231136,234836000,15.0595,15.0595,81914000,26.415976,26.415976,35695734
281,05/21/2014,11.91,19.37,27.66,18.18,1888.03,2.18,93.7629,21.653929,19.282015,196859600,15.2505,15.2505,68176000,26.87322,26.87322,23925508
282,05/22/2014,12.03,19.93,27.44,18.23,1892.49,2.21,93.6944,21.688213,19.312544,200760000,15.2455,15.2455,51536000,27.178383,27.178383,32316482
283,05/23/2014,11.36,19.96,25.98,18.20,1900.53,2.22,93.7042,21.933214,19.530714,232209600,15.612,15.612,61058000,27.559336,27.559336,38643806
284,05/27/2014,11.51,21.63,26.90,20.22,1911.91,2.21,93.8418,22.343929,19.896439,348866000,15.541,15.541,97242000,28.220022,28.220022,42083223
285,05/28/2014,11.68,22.21,27.12,20.69,1909.78,2.22,93.8793,22.286072,19.844915,315481600,15.508,15.508,54520000,28.007107,28.007107,33040464
286,05/29/2014,11.57,23.36,26.49,20.77,1920.03,2.23,93.6973,22.692142,20.206514,376474000,15.689,15.689,47310000,27.927326,27.927326,27082150
287,05/30/2014,11.40,24.65,26.81,20.91,1923.57,2.22,93.7606,22.607143,20.130823,564020800,15.6275,15.6275,85204000,27.917852,27.917852,35422988
288,06/02/2014,11.58,22.42,27.06,23.64,1924.97,2.22,94.0006,22.451786,19.99247,369350800,15.442,15.442,44068000,27.620667,27.620667,28700582
289,06/03/2014,11.87,21.79,27.05,24.00,1924.24,2.19,94.0536,22.769285,20.275202,292709200,15.3595,15.3595,47584000,27.172398,27.172398,37332215
290,06/04/2014,12.08,23.88,27.07,24.61,1927.88,2.17,94.1239,23.029285,20.506721,335482000,15.339,15.339,42142000,27.158438,27.158438,36329469
291,06/05/2014,11.68,24.49,31.06,24.61,1940.46,2.18,93.9732,23.119642,20.587181,303805600,16.178499,16.178499,155934000,27.619171,27.619171,33782496
292,06/06/2014,10.73,24.35,30.64,24.94,1949.44,2.20,93.9069,23.05607,20.530569,349938400,16.4835,16.4835,104880000,27.740339,27.740339,34735104
293,06/09/2014,11.15,21.89,30.34,25.45,1951.27,2.21,93.9628,23.424999,20.859089,301660000,16.375,16.375,64244000,28.029045,28.029045,29350361
294,06/10/2014,10.99,21.86,28.77,25.56,1950.79,2.21,94.0638,23.5625,20.981531,251108000,16.620501,16.620501,73268000,27.950762,27.950762,27034019
295,06/11/2014,11.60,21.40,30.27,26.33,1943.89,2.22,93.9744,23.465,20.894707,182724000,16.76,16.76,88736000,27.865496,27.865496,22002242
296,06/12/2014,12.56,21.52,30.27,26.71,1930.11,2.19,93.8155,23.0725,20.545202,218996000,16.2955,16.2955,85526000,27.492022,27.492022,29169867
297,06/13/2014,12.18,21.91,29.31,27.10,1936.16,2.19,93.9168,22.82,20.320356,218100000,16.313499,16.313499,55296000,27.512465,27.512465,24410836
298,06/16/2014,12.65,21.17,29.05,29.03,1937.78,2.20,93.8639,23.049999,20.525162,142244000,16.381001,16.381001,48996000,27.139488,27.139488,34051232
299,06/17/2014,12.06,21.53,29.19,28.79,1941.99,2.23,94.0829,23.02,20.498455,118904000,16.281,16.281,58482000,27.076162,27.076162,28891103
300,06/18/2014,10.61,20.62,28.66,28.07,1956.98,2.23,94.0525,23.045,20.520714,134056000,16.719,16.719,128030000,27.592745,27.592745,34835379
301,06/19/2014,10.62,20.93,28.77,28.13,1959.48,2.25,93.752,22.965,20.449484,142112000,16.35,16.35,106412000,27.669035,27.669035,49136535
302,06/20/2014,10.85,21.34,28.91,27.32,1962.87,2.28,93.7591,22.727501,20.237997,403592000,16.209999,16.209999,121080000,27.741835,27.741835,90166875
303,06/23/2014,10.98,21.53,29.46,27.90,1962.61,2.28,93.628,22.7075,20.220182,174776000,16.362,16.362,52096000,28.170158,28.170158,30736155
304,06/24/2014,12.13,21.87,30.64,27.92,1949.98,2.28,93.7093,22.57,20.097744,156144000,16.208,16.208,52532000,28.153704,28.153704,44142862
305,06/25/2014,11.59,22.74,30.95,27.16,1959.53,2.28,93.5851,22.59,20.115553,147476000,16.372,16.372,46556000,28.853283,28.853283,39387843
306,06/26/2014,11.63,22.52,31.39,27.23,1957.22,2.27,93.5471,22.725,20.235767,130516000,16.2845,16.2845,53990000,28.721146,28.721146,34839390
307,06/27/2014,11.26,22.73,31.14,26.31,1960.96,2.27,93.3983,22.995001,20.476192,256116000,16.2285,16.2285,48324000,28.782976,28.782976,44738493
308,06/30/2014,11.57,25.38,33.06,26.23,1960.23,2.26,93.2058,23.2325,20.687679,197929200,16.239,16.239,53426000,28.685246,28.685246,26275943
309,07/01/2014,11.15,24.27,33.41,25.82,1973.32,2.26,93.1365,23.379999,20.819019,152892000,16.619499,16.619499,63472000,29.053734,29.053734,28959290
310,07/02/2014,10.82,24.37,33.25,26.13,1974.62,2.26,93.2478,23.370001,20.81011,113860000,16.6425,16.6425,53626000,29.037029,29.037029,21127848
311,07/03/2014,10.32,24.89,33.42,25.77,1985.44,2.28,93.3149,23.5075,20.932556,91567200,16.8745,16.8745,38886000,29.15645,29.15645,14283107
